"","ID","Male","Female","yyyymmdd","DOY","Vine","1","2","3","4"
"17155","1.066.035_2020-06-25","ND.213","SKND.009.41","2020-06-25","177","1.066.035",75,24,18,17
"17156","1.066.035_2020-06-29","ND.213","SKND.009.41","2020-06-29","181","1.066.035",75,20,25,12
"17157","1.066.035_2020-07-02","ND.213","SKND.009.41","2020-07-02","184","1.066.035",75,20,26,17
"17158","1.066.035_2020-07-05","ND.213","SKND.009.41","2020-07-05","187","1.066.035",75,29,17,13
"17159","1.066.035_2020-07-13","ND.213","SKND.009.41","2020-07-13","195","1.066.035",75,18,26,13
"17160","1.066.035_2020-07-22","ND.213","SKND.009.41","2020-07-22","204","1.066.035",79,18,31,NA
"17161","1.066.035_2020-07-27","ND.213","SKND.009.41","2020-07-27","209","1.066.035",79,NA,NA,NA
"17162","1.066.035_2020-08-02","ND.213","SKND.009.41","2020-08-02","215","1.066.035",85,NA,NA,NA
"17163","1.066.035_2020-08-09","ND.213","SKND.009.41","2020-08-09","222","1.066.035",85,NA,NA,NA
"17164","1.066.035_2020-08-13","ND.213","SKND.009.41","2020-08-13","226","1.066.035",85,NA,NA,NA
"17165","1.066.035_2020-08-16","ND.213","SKND.009.41","2020-08-16","229","1.066.035",85,NA,NA,NA
"17166","1.066.035_2021-05-08","ND.213","SKND.009.41","2021-05-08","128","1.066.035",7,5,7,5
"17167","1.066.035_2021-05-14","ND.213","SKND.009.41","2021-05-14","134","1.066.035",11,8,8,8
"17168","1.066.035_2021-05-17","ND.213","SKND.009.41","2021-05-17","137","1.066.035",12,12,13,12
"17169","1.066.035_2021-05-20","ND.213","SKND.009.41","2021-05-20","140","1.066.035",14,15,15,15
"17170","1.066.035_2021-05-25","ND.213","SKND.009.41","2021-05-25","145","1.066.035",53,53,53,53
"17171","1.066.035_2021-06-01","ND.213","SKND.009.41","2021-06-01","152","1.066.035",53,53,53,53
"17172","1.066.035_2021-06-04","ND.213","SKND.009.41","2021-06-04","155","1.066.035",57,57,55,55
"17173","1.066.035_2021-06-07","ND.213","SKND.009.41","2021-06-07","158","1.066.035",64,65,61,63
"17174","1.066.035_2021-06-14","ND.213","SKND.009.41","2021-06-14","165","1.066.035",71,71,71,73
"17175","1.066.035_2021-06-17","ND.213","SKND.009.41","2021-06-17","168","1.066.035",73,73,73,73
"17176","1.066.035_2021-06-21","ND.213","SKND.009.41","2021-06-21","172","1.066.035",75,75,75,73
"17177","1.066.035_2021-06-24","ND.213","SKND.009.41","2021-06-24","175","1.066.035",75,75,75,75
"17178","1.066.035_2021-06-28","ND.213","SKND.009.41","2021-06-28","179","1.066.035",77,77,77,75
"17179","1.066.035_2021-07-02","ND.213","SKND.009.41","2021-07-02","183","1.066.035",79,79,79,79
"17180","1.066.035_2021-07-07","ND.213","SKND.009.41","2021-07-07","188","1.066.035",79,79,79,79
"17181","1.066.035_2021-07-12","ND.213","SKND.009.41","2021-07-12","193","1.066.035",79,79,79,79
"17182","1.066.035_2021-07-15","ND.213","SKND.009.41","2021-07-15","196","1.066.035",79,79,79,79
"17183","1.066.035_2021-07-19","ND.213","SKND.009.41","2021-07-19","200","1.066.035",79,79,79,79
"17184","1.066.035_2021-07-23","ND.213","SKND.009.41","2021-07-23","204","1.066.035",79,79,79,79
"17185","1.066.035_2021-07-26","ND.213","SKND.009.41","2021-07-26","207","1.066.035",79,79,79,79
"17186","1.066.035_2021-08-05","ND.213","SKND.009.41","2021-08-05","217","1.066.035",85,85,85,85
"17187","1.066.036_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.036",5,3,3,1
"17188","1.066.036_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.036",5,3,3,1
"17189","1.066.036_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.036",5,5,1,1
"17190","1.066.036_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.036",5,3,3,1
"17191","1.066.036_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.036",5,5,5,1
"17192","1.066.036_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.036",14,14,0,0
"17193","1.066.036_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.036",12,8,8,0
"17194","1.066.036_2020-06-02","ND.213","SKND.009.41","2020-06-02","154","1.066.036",13,12,0,0
"17195","1.066.036_2020-06-06","ND.213","SKND.009.41","2020-06-06","158","1.066.036",15,13,0,0
"17196","1.066.036_2020-06-11","ND.213","SKND.009.41","2020-06-11","163","1.066.036",16,0,0,0
"17197","1.066.036_2021-05-08","ND.213","SKND.009.41","2021-05-08","128","1.066.036",3,5,5,5
"17198","1.066.036_2021-05-14","ND.213","SKND.009.41","2021-05-14","134","1.066.036",8,7,7,7
"17199","1.066.036_2021-05-17","ND.213","SKND.009.41","2021-05-17","137","1.066.036",12,13,13,13
"17200","1.066.036_2021-05-20","ND.213","SKND.009.41","2021-05-20","140","1.066.036",15,14,13,13
"17201","1.066.036_2021-05-25","ND.213","SKND.009.41","2021-05-25","145","1.066.036",53,53,53,53
"17202","1.066.036_2021-06-01","ND.213","SKND.009.41","2021-06-01","152","1.066.036",55,55,53,53
"17203","1.066.036_2021-06-04","ND.213","SKND.009.41","2021-06-04","155","1.066.036",65,65,65,65
"17204","1.066.036_2021-06-07","ND.213","SKND.009.41","2021-06-07","158","1.066.036",69,69,69,68
"17205","1.066.036_2021-06-14","ND.213","SKND.009.41","2021-06-14","165","1.066.036",73,73,73,75
"17206","1.066.036_2021-06-17","ND.213","SKND.009.41","2021-06-17","168","1.066.036",75,75,73,73
"17207","1.066.036_2021-06-21","ND.213","SKND.009.41","2021-06-21","172","1.066.036",73,75,75,75
"17208","1.066.036_2021-06-24","ND.213","SKND.009.41","2021-06-24","175","1.066.036",77,75,75,75
"17209","1.066.036_2021-06-28","ND.213","SKND.009.41","2021-06-28","179","1.066.036",77,77,75,75
"17210","1.066.036_2021-07-02","ND.213","SKND.009.41","2021-07-02","183","1.066.036",77,77,77,77
"17211","1.066.036_2021-07-07","ND.213","SKND.009.41","2021-07-07","188","1.066.036",77,77,77,77
"17212","1.066.036_2021-07-12","ND.213","SKND.009.41","2021-07-12","193","1.066.036",79,79,79,79
"17213","1.066.036_2021-07-15","ND.213","SKND.009.41","2021-07-15","196","1.066.036",79,79,79,79
"17214","1.066.036_2021-07-19","ND.213","SKND.009.41","2021-07-19","200","1.066.036",79,79,79,79
"17215","1.066.036_2021-07-23","ND.213","SKND.009.41","2021-07-23","204","1.066.036",79,79,79,79
"17216","1.066.036_2021-07-26","ND.213","SKND.009.41","2021-07-26","207","1.066.036",79,79,79,79
"17217","1.066.036_2021-08-05","ND.213","SKND.009.41","2021-08-05","217","1.066.036",79,79,79,79
"17218","1.066.037_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.037",1,0,0,0
"17219","1.066.037_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.037",1,1,1,1
"17220","1.066.037_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.037",3,1,1,1
"17221","1.066.037_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.037",1,1,1,1
"17222","1.066.037_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.037",3,3,1,1
"17223","1.066.037_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.037",15,13,0,0
"17224","1.066.037_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.037",0,0,0,0
"17225","1.066.038_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.038",5,3,0,0
"17226","1.066.038_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.038",1,1,1,1
"17227","1.066.038_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.038",3,1,1,1
"17228","1.066.038_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.038",1,1,1,1
"17229","1.066.038_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.038",1,1,1,1
"17230","1.066.038_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.038",0,0,0,0
"17231","1.066.038_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.038",0,0,0,0
"17232","1.066.038_2020-06-06","ND.213","SKND.009.41","2020-06-06","158","1.066.038",12,0,0,0
"17233","1.066.038_2020-06-08","ND.213","SKND.009.41","2020-06-08","160","1.066.038",12,0,0,0
"17234","1.066.038_2020-06-11","ND.213","SKND.009.41","2020-06-11","163","1.066.038",13,0,0,0
"17235","1.066.038_2020-06-18","ND.213","SKND.009.41","2020-06-18","170","1.066.038",15,0,0,0
"17236","1.066.039_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.039",5,5,3,0
"17237","1.066.039_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.039",5,5,3,3
"17238","1.066.039_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.039",5,5,3,1
"17239","1.066.039_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.039",5,5,3,1
"17240","1.066.039_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.039",5,5,5,3
"17241","1.066.039_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.039",12,12,0,0
"17242","1.066.039_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.039",8,0,0,0
"17243","1.066.039_2020-06-02","ND.213","SKND.009.41","2020-06-02","154","1.066.039",11,8,0,0
"17244","1.066.039_2020-06-06","ND.213","SKND.009.41","2020-06-06","158","1.066.039",14,12,12,8
"17245","1.066.039_2020-06-08","ND.213","SKND.009.41","2020-06-08","160","1.066.039",14,12,12,0
"17246","1.066.039_2020-06-11","ND.213","SKND.009.41","2020-06-11","163","1.066.039",15,14,13,0
"17247","1.066.039_2020-06-14","ND.213","SKND.009.41","2020-06-14","166","1.066.039",16,15,14,12
"17248","1.066.039_2020-06-18","ND.213","SKND.009.41","2020-06-18","170","1.066.039",18,17,16,0
"17249","1.066.039_2020-06-21","ND.213","SKND.009.41","2020-06-21","173","1.066.039",19,18,16,0
"17250","1.066.039_2020-06-25","ND.213","SKND.009.41","2020-06-25","177","1.066.039",19,18,18,16
"17251","1.066.039_2020-06-29","ND.213","SKND.009.41","2020-06-29","181","1.066.039",19,20,20,14
"17252","1.066.039_2020-07-13","ND.213","SKND.009.41","2020-07-13","195","1.066.039",23,24,18,23
"17253","1.066.039_2020-07-05","ND.213","SKND.009.41","2020-07-05","187","1.066.039",NA,23,23,16
"17254","1.066.039_2020-07-22","ND.213","SKND.009.41","2020-07-22","204","1.066.039",NA,24,25,27
"17255","1.066.039_2020-07-02","ND.213","SKND.009.41","2020-07-02","184","1.066.039",NA,NA,22,20
"17256","1.066.040_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.040",0,0,0,0
"17257","1.066.040_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.040",1,1,1,1
"17258","1.066.040_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.040",3,1,1,1
"17259","1.066.040_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.040",1,1,1,1
"17260","1.066.040_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.040",1,1,1,1
"17261","1.066.040_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.040",0,0,0,0
"17262","1.066.040_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.040",0,0,0,0
"17263","1.066.040_2021-05-08","ND.213","SKND.009.41","2021-05-08","128","1.066.040",3,3,5,0
"17264","1.066.040_2021-05-14","ND.213","SKND.009.41","2021-05-14","134","1.066.040",5,5,3,1
"17265","1.066.040_2021-05-17","ND.213","SKND.009.41","2021-05-17","137","1.066.040",5,5,5,5
"17266","1.066.041_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.041",3,1,0,0
"17267","1.066.041_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.041",3,3,1,1
"17268","1.066.041_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.041",3,3,1,1
"17269","1.066.041_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.041",14,13,0,0
"17270","1.066.041_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.041",0,0,0,0
"17271","1.066.041_2021-05-08","ND.213","SKND.009.41","2021-05-08","128","1.066.041",5,5,7,7
"17272","1.066.041_2021-05-14","ND.213","SKND.009.41","2021-05-14","134","1.066.041",8,8,8,8
"17273","1.066.041_2021-05-17","ND.213","SKND.009.41","2021-05-17","137","1.066.041",12,12,12,11
"17274","1.066.041_2021-05-20","ND.213","SKND.009.41","2021-05-20","140","1.066.041",15,14,14,15
"17275","1.066.041_2021-05-25","ND.213","SKND.009.41","2021-05-25","145","1.066.041",53,15,16,16
"17276","1.066.041_2021-06-01","ND.213","SKND.009.41","2021-06-01","152","1.066.041",53,15,15,17
"17277","1.066.041_2021-06-04","ND.213","SKND.009.41","2021-06-04","155","1.066.041",55,55,55,17
"17278","1.066.041_2021-06-07","ND.213","SKND.009.41","2021-06-07","158","1.066.041",57,57,57,60
"17279","1.066.041_2021-06-14","ND.213","SKND.009.41","2021-06-14","165","1.066.041",71,73,73,73
"17280","1.066.041_2021-06-17","ND.213","SKND.009.41","2021-06-17","168","1.066.041",73,73,73,73
"17281","1.066.041_2021-06-21","ND.213","SKND.009.41","2021-06-21","172","1.066.041",73,73,75,75
"17282","1.066.041_2021-06-24","ND.213","SKND.009.41","2021-06-24","175","1.066.041",75,75,75,75
"17283","1.066.041_2021-06-28","ND.213","SKND.009.41","2021-06-28","179","1.066.041",75,75,75,75
"17284","1.066.041_2021-07-02","ND.213","SKND.009.41","2021-07-02","183","1.066.041",79,79,79,79
"17285","1.066.041_2021-07-07","ND.213","SKND.009.41","2021-07-07","188","1.066.041",79,79,79,79
"17286","1.066.041_2021-07-12","ND.213","SKND.009.41","2021-07-12","193","1.066.041",79,79,79,79
"17287","1.066.041_2021-07-15","ND.213","SKND.009.41","2021-07-15","196","1.066.041",79,79,79,79
"17288","1.066.041_2021-07-19","ND.213","SKND.009.41","2021-07-19","200","1.066.041",79,79,79,79
"17289","1.066.041_2021-07-23","ND.213","SKND.009.41","2021-07-23","204","1.066.041",79,79,79,79
"17290","1.066.041_2021-07-26","ND.213","SKND.009.41","2021-07-26","207","1.066.041",79,79,79,79
"17291","1.066.041_2021-08-05","ND.213","SKND.009.41","2021-08-05","217","1.066.041",79,79,79,79
"17292","1.066.042_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.042",3,0,0,0
"17293","1.066.042_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.042",1,1,1,1
"17294","1.066.042_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.042",3,3,1,1
"17295","1.066.042_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.042",3,1,1,1
"17296","1.066.042_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.042",1,1,1,1
"17297","1.066.042_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.042",16,14,12,0
"17298","1.066.042_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.042",0,0,0,0
"17299","1.066.043_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.043",1,0,0,0
"17300","1.066.043_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.043",1,1,1,1
"17301","1.066.043_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.043",1,1,1,1
"17302","1.066.043_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.043",3,1,1,1
"17303","1.066.043_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.043",3,1,1,1
"17304","1.066.043_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.043",13,13,0,0
"17305","1.066.043_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.043",0,0,0,0
"17306","1.066.044_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.044",3,1,0,0
"17307","1.066.044_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.044",1,1,1,1
"17308","1.066.044_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.044",3,3,1,1
"17309","1.066.044_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.044",3,1,1,1
"17310","1.066.044_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.044",3,1,1,1
"17311","1.066.044_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.044",14,13,0,0
"17312","1.066.044_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.044",14,0,0,0
"17313","1.066.044_2020-06-06","ND.213","SKND.009.41","2020-06-06","158","1.066.044",12,12,0,0
"17314","1.066.044_2020-06-08","ND.213","SKND.009.41","2020-06-08","160","1.066.044",13,13,0,0
"17315","1.066.044_2020-06-11","ND.213","SKND.009.41","2020-06-11","163","1.066.044",15,14,0,0
"17316","1.066.044_2020-06-14","ND.213","SKND.009.41","2020-06-14","166","1.066.044",16,15,0,0
"17317","1.066.044_2020-06-18","ND.213","SKND.009.41","2020-06-18","170","1.066.044",18,18,0,0
"17318","1.066.044_2020-06-21","ND.213","SKND.009.41","2020-06-21","173","1.066.044",20,19,0,0
"17319","1.066.044_2020-06-25","ND.213","SKND.009.41","2020-06-25","177","1.066.044",20,20,19,0
"17320","1.066.044_2020-07-02","ND.213","SKND.009.41","2020-07-02","184","1.066.044",25,23,NA,NA
"17321","1.066.044_2020-07-05","ND.213","SKND.009.41","2020-07-05","187","1.066.044",27,26,NA,NA
"17322","1.066.044_2020-07-13","ND.213","SKND.009.41","2020-07-13","195","1.066.044",13,20,28,NA
"17323","1.066.044_2020-07-22","ND.213","SKND.009.41","2020-07-22","204","1.066.044",17,24,31,NA
"17324","1.066.044_2021-05-08","ND.213","SKND.009.41","2021-05-08","128","1.066.044",5,5,5,5
"17325","1.066.044_2021-05-14","ND.213","SKND.009.41","2021-05-14","134","1.066.044",8,8,11,8
"17326","1.066.044_2021-05-17","ND.213","SKND.009.41","2021-05-17","137","1.066.044",12,12,11,11
"17327","1.066.044_2021-05-20","ND.213","SKND.009.41","2021-05-20","140","1.066.044",14,14,14,12
"17328","1.066.044_2021-05-25","ND.213","SKND.009.41","2021-05-25","145","1.066.044",53,53,53,53
"17329","1.066.044_2021-06-01","ND.213","SKND.009.41","2021-06-01","152","1.066.044",53,53,53,53
"17330","1.066.044_2021-06-04","ND.213","SKND.009.41","2021-06-04","155","1.066.044",62,62,62,62
"17331","1.066.044_2021-06-07","ND.213","SKND.009.41","2021-06-07","158","1.066.044",69,69,60,61
"17332","1.066.044_2021-06-14","ND.213","SKND.009.41","2021-06-14","165","1.066.044",73,73,73,71
"17333","1.066.044_2021-06-17","ND.213","SKND.009.41","2021-06-17","168","1.066.044",71,73,73,73
"17334","1.066.044_2021-06-21","ND.213","SKND.009.41","2021-06-21","172","1.066.044",73,73,75,75
"17335","1.066.044_2021-06-24","ND.213","SKND.009.41","2021-06-24","175","1.066.044",77,77,75,75
"17336","1.066.044_2021-06-28","ND.213","SKND.009.41","2021-06-28","179","1.066.044",77,77,75,75
"17337","1.066.044_2021-07-02","ND.213","SKND.009.41","2021-07-02","183","1.066.044",79,79,79,79
"17338","1.066.044_2021-07-07","ND.213","SKND.009.41","2021-07-07","188","1.066.044",79,79,79,79
"17339","1.066.044_2021-07-12","ND.213","SKND.009.41","2021-07-12","193","1.066.044",79,79,79,79
"17340","1.066.044_2021-07-15","ND.213","SKND.009.41","2021-07-15","196","1.066.044",79,79,79,79
"17341","1.066.044_2021-07-19","ND.213","SKND.009.41","2021-07-19","200","1.066.044",79,79,79,79
"17342","1.066.044_2021-07-23","ND.213","SKND.009.41","2021-07-23","204","1.066.044",79,79,79,79
"17343","1.066.044_2021-07-26","ND.213","SKND.009.41","2021-07-26","207","1.066.044",79,79,79,79
"17344","1.066.044_2021-08-05","ND.213","SKND.009.41","2021-08-05","217","1.066.044",85,85,85,85
"17345","1.066.044_2020-06-29","ND.213","SKND.009.41","2020-06-29","181","1.066.044",NA,22,NA,NA
"17346","1.066.045_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.045",0,0,0,0
"17347","1.066.045_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.045",1,1,1,1
"17348","1.066.045_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.045",1,1,1,1
"17349","1.066.045_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.045",1,1,1,1
"17350","1.066.045_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.045",1,1,1,1
"17351","1.066.045_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.045",14,13,0,0
"17352","1.066.045_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.045",0,0,0,0
"17353","1.066.046_2020-05-06","ND.213","SKND.009.41","2020-05-06","127","1.066.046",0,0,0,0
"17354","1.066.046_2020-05-12","ND.213","SKND.009.41","2020-05-12","133","1.066.046",1,1,1,1
"17355","1.066.046_2020-05-17","ND.213","SKND.009.41","2020-05-17","138","1.066.046",1,1,1,1
"17356","1.066.046_2020-05-20","ND.213","SKND.009.41","2020-05-20","141","1.066.046",8,1,1,0
"17357","1.066.046_2020-05-23","ND.213","SKND.009.41","2020-05-23","144","1.066.046",11,1,1,1
"17358","1.066.046_2020-05-27","ND.213","SKND.009.41","2020-05-27","148","1.066.046",16,16,14,0
"17359","1.066.046_2020-05-30","ND.213","SKND.009.41","2020-05-30","151","1.066.046",15,0,0,0
